date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,Spectral_Cluster
2020-04-21,19.908837209302327,26.199999999999992,23.0,92.0,23.4,5.2,2.0,270.0,0.0,0.0,96783.0,2
2020-04-22,20.0,30.4,24.3,82.0,3.6,0.0,4.0,260.0,2.0,6.0,96783.0,3
2020-04-23,21.2,31.2,25.0,79.0,6.8,6.6,3.0,30.0,2.0,3.0,96783.0,2
2020-04-24,21.2,27.6,23.5,82.0,0.0,8.1,1.0,330.0,0.0,0.0,96783.0,2
2020-04-25,18.2,29.0,22.6,80.0,5.5,1.7,5.0,210.0,2.0,0.0,96783.0,2
2020-04-26,18.7,31.4,24.6,78.0,6.910807974816369,0.8,5.0,90.0,3.0,6.0,96783.0,3
2020-04-27,21.4,29.6,24.2,80.0,0.0,7.4,3.0,270.0,1.0,0.0,96783.0,2
2020-04-28,22.0,27.0,22.7,88.0,3.6,4.7,4.0,260.0,1.0,0.0,96783.0,2
2020-04-29,19.2,28.8,23.2,84.0,13.2,0.8,4.0,110.0,1.0,0.0,96783.0,2
2020-04-30,19.5,29.6,24.3,74.0,7.6,4.0,4.0,140.0,2.0,1.0,96783.0,2
2020-05-01,19.4,28.8,24.4,85.0,15.3,5.0,2.0,120.0,1.0,0.0,96783.0,2
2020-05-02,21.2,29.2,24.0,86.0,25.861510791366904,1.0,3.0,260.0,1.0,0.0,96783.0,2
2020-05-03,21.0,28.0,24.2,79.0,6.910807974816369,3.8,4.0,250.0,1.0,0.0,96783.0,2
2020-05-04,19.7,28.8,22.9,86.0,15.2,2.4,5.0,120.0,2.0,0.0,96783.0,2
2020-05-05,20.5,29.0,23.7,86.0,0.8,5.5,3.0,180.0,1.0,0.0,96783.0,2
2020-05-06,20.6,27.2,23.4,88.0,7.2,4.7,3.0,270.0,1.0,0.0,96783.0,2
2020-05-07,20.2,28.6,23.4,82.0,2.6,4.6,4.0,240.0,1.0,0.0,96783.0,2
2020-05-08,19.8,28.6,23.5,83.0,6.910807974816369,5.3,4.0,290.0,2.0,0.0,96783.0,2
2020-05-09,20.4,29.2,23.8,81.0,0.1,5.2,5.0,240.0,2.0,0.0,96783.0,2
2020-05-10,20.6,29.0,23.3,89.0,0.0,0.0,3.0,230.0,1.0,0.0,96783.0,2
2020-05-11,20.6,30.2,24.4,84.0,25.861510791366904,3.2,5.0,180.0,1.0,0.0,96783.0,2
2020-05-12,21.4,29.9,23.9,87.0,1.8,5.3,4.0,320.0,2.0,6.0,96783.0,3
2020-05-13,20.3,30.4,24.1,76.0,3.7,4.4,5.0,90.0,2.0,3.0,96783.0,2
2020-05-14,20.4,30.8,24.6,76.0,0.0,8.6,4.0,120.0,2.0,6.0,96783.0,0
2020-05-15,20.0,30.2,23.6,78.0,6.910807974816369,8.3,4.0,20.0,2.0,0.0,96783.0,2
2020-05-16,19.4,29.8,23.3,76.0,0.0,7.3,5.0,130.0,3.0,6.0,96783.0,2
2020-05-17,20.2,30.6,23.9,80.0,6.910807974816369,7.0,2.0,180.0,1.0,0.0,96783.0,2
2020-05-18,21.4,27.6,22.9,88.0,4.0,3.9,3.0,290.0,1.0,0.0,96783.0,2
2020-05-19,20.6,31.2,23.7,82.0,14.2,1.7,2.0,210.0,0.0,0.0,96783.0,2
2020-05-20,21.0,29.0,23.6,83.0,6.910807974816369,4.1,4.0,260.0,2.0,1.0,96783.0,2
2020-05-21,21.2,31.0,24.8,78.0,12.2,5.9,3.0,300.0,1.0,0.0,96783.0,1
2020-05-22,21.4,30.8,25.2,78.0,0.0,2.8,3.0,270.0,1.0,8.0,96783.0,3
2020-05-23,21.8,31.0,25.5,73.0,6.910807974816369,5.8,4.0,270.0,2.0,7.0,96783.0,3
2020-05-24,22.0,31.8,25.9,72.0,6.910807974816369,8.5,5.0,330.0,3.0,8.0,96783.0,3
2020-05-25,22.0,29.6,24.4,84.0,6.910807974816369,6.4,4.0,240.0,1.0,7.0,96783.0,3
2020-05-26,22.2,28.4,24.9,76.0,1.6,4.7,2.0,140.0,1.0,0.0,96783.0,2
2020-05-27,22.4,30.4,24.8,80.0,6.910807974816369,0.6,5.0,270.0,2.0,8.0,96783.0,3
2020-05-28,21.2,29.4,24.0,86.0,6.0,1.9,3.0,140.0,2.0,8.0,96783.0,3
2020-05-29,21.0,30.6,23.7,83.0,6.910807974816369,1.8,3.0,240.0,1.0,0.0,96783.0,2
2020-05-30,20.0,28.4,23.6,85.0,3.2,2.9,3.0,260.0,1.0,0.0,96783.0,2
2020-05-31,20.2,29.0,23.7,84.0,4.4,4.2,3.0,240.0,1.0,0.0,96783.0,2
2020-06-01,20.0,28.0,23.2,84.0,1.8,0.0,3.0,150.0,2.0,7.0,96783.0,2
2020-06-02,21.2,30.8,24.9,76.0,6.910807974816369,3.5,3.0,120.0,1.0,0.0,96783.0,1
2020-06-03,21.2,28.4,24.1,78.0,0.0,2.3,3.0,180.0,1.0,0.0,96783.0,2
2020-06-04,20.8,30.6,24.4,73.0,6.910807974816369,4.9,5.0,60.0,3.0,1.0,96783.0,0
2020-06-05,20.2,30.0,24.0,72.0,6.910807974816369,8.1,5.0,260.0,3.0,8.0,96783.0,3
2020-06-06,21.6,29.0,24.2,80.0,5.4,8.7,3.0,300.0,1.0,8.0,96783.0,2
2020-06-07,20.0,28.4,23.5,81.0,0.6,5.7,3.0,310.0,1.0,0.0,96783.0,2
2020-06-08,20.2,28.0,23.5,79.0,0.2,6.8,5.0,240.0,1.0,0.0,96783.0,2
2020-06-09,20.4,28.9,23.5,78.0,0.6,6.0,4.0,330.0,2.0,8.0,96783.0,3
2020-06-10,21.0,29.4,24.0,84.0,0.6,6.3,3.0,60.0,2.0,0.0,96783.0,2
2020-06-11,20.6,30.2,23.7,78.0,9.1,6.3,3.0,300.0,1.0,0.0,96783.0,2
2020-06-12,18.8,30.4,23.3,66.0,6.910807974816369,6.8,3.0,60.0,2.0,6.0,96783.0,2
2020-06-13,20.2,30.2,23.8,77.0,6.910807974816369,9.2,5.0,230.0,2.0,8.0,96783.0,3
2020-06-14,20.0,30.8,24.4,69.0,6.910807974816369,5.1,5.0,120.0,2.0,6.0,96783.0,3
2020-06-15,20.8,31.0,25.1,77.0,0.0,9.6,5.0,150.0,1.0,0.0,96783.0,1
2020-06-16,21.0,31.0,24.7,79.0,6.910807974816369,7.2,3.0,120.0,2.0,2.0,96783.0,2
2020-06-17,20.0,31.2,24.4,72.0,6.910807974816369,4.1,5.0,150.0,2.0,6.0,96783.0,3
2020-06-18,20.9,29.6,24.1,76.0,6.910807974816369,9.1,3.0,40.0,1.0,1.0,96783.0,2
2020-06-19,21.0,29.2,24.3,79.0,6.0,7.5,3.0,90.0,1.0,0.0,96783.0,2
2020-06-20,20.2,30.0,23.9,71.0,6.910807974816369,5.3,5.0,100.0,3.0,6.0,96783.0,3
2020-06-21,19.2,29.2,23.0,75.0,6.910807974816369,7.9,5.0,180.0,3.0,6.0,96783.0,3
2020-06-22,19.8,28.2,22.4,84.0,6.910807974816369,5.9,2.0,120.0,1.0,6.0,96783.0,2
2020-06-23,19.6,29.0,23.0,79.0,6.0,1.3,3.0,130.0,1.0,6.0,96783.0,2
2020-06-24,19.8,29.2,23.3,74.0,6.910807974816369,1.0,4.0,50.0,2.0,0.0,96783.0,2
2020-06-25,18.9,30.6,23.3,73.0,6.910807974816369,5.8,5.0,170.0,3.0,1.0,96783.0,2
2020-06-26,20.2,30.0,23.8,76.0,6.910807974816369,8.9,5.0,270.0,2.0,6.0,96783.0,3
2020-06-27,20.2,29.2,23.8,75.0,6.910807974816369,8.3,3.0,140.0,1.0,0.0,96783.0,2
2020-06-28,19.908837209302327,30.0,24.2,75.0,6.910807974816369,7.8,3.0,120.0,2.0,3.0,96783.0,2
2020-06-29,20.5,30.4,24.0,71.0,6.910807974816369,8.0,4.0,120.0,3.0,6.0,96783.0,3
2020-06-30,18.6,29.4,23.3,75.0,6.910807974816369,6.1,3.0,120.0,1.0,1.0,96783.0,2
2020-07-01,18.6,29.4,23.3,73.0,0.0,7.4,3.0,130.0,1.0,6.0,96783.0,2
2020-07-02,19.0,29.8,22.9,78.0,0.0,7.6,5.0,110.0,2.0,1.0,96783.0,2
2020-07-03,20.2,29.8,23.5,77.0,10.6,4.1,3.0,160.0,2.0,5.0,96783.0,2
2020-07-04,20.8,27.6,23.4,79.0,10.9,1.9,2.0,120.0,1.0,0.0,96783.0,2
2020-07-05,17.6,28.6,21.849999999999994,79.0,4.0,0.0,5.0,30.0,2.0,0.0,96783.0,2
2020-07-06,17.8,29.8,22.8,76.0,6.910807974816369,6.9,5.0,150.0,2.0,6.0,96783.0,2
2020-07-07,17.6,29.6,24.0,72.0,1.0,6.0,5.0,120.0,3.0,6.0,96783.0,2
2020-07-08,19.6,29.2,23.2,73.0,0.0,6.9,4.0,90.0,2.0,1.0,96783.0,2
2020-07-09,19.4,29.821964782205747,22.9,72.0,0.0,8.0,5.0,120.0,2.0,6.0,96783.0,2
2020-07-10,18.8,28.2,22.4,77.0,0.0,5.4,4.0,80.0,2.0,1.0,96783.0,2
2020-07-11,18.8,29.8,23.5,76.0,0.0,4.6,5.0,120.0,2.0,6.0,96783.0,2
2020-07-12,20.6,29.8,24.4,72.0,0.0,7.6,3.0,90.0,2.0,6.0,96783.0,2
2020-07-13,19.908837209302327,29.8,23.5,78.0,0.0,7.2,5.0,120.0,2.0,6.0,96783.0,2
2020-07-14,20.0,29.6,23.6,78.0,6.910807974816369,7.8,5.0,160.0,2.0,6.0,96783.0,2
2020-07-15,19.8,27.4,23.8,77.0,3.2,5.2,5.0,120.0,2.0,1.0,96783.0,2
2020-07-16,21.2,29.6,23.8,78.0,0.0,1.0,2.0,150.0,1.0,0.0,96783.0,2
2020-07-17,19.0,30.0,23.6,74.0,6.910807974816369,3.0,3.0,210.0,2.0,7.0,96783.0,2
2020-07-18,19.0,30.4,24.0,70.0,6.910807974816369,9.0,4.0,140.0,3.0,4.0,96783.0,2
2020-07-19,19.4,29.4,23.1,80.0,6.910807974816369,7.5,3.0,120.0,1.0,0.0,96783.0,2
2020-07-20,20.0,30.0,23.7,75.0,17.6,5.6,5.0,120.0,2.0,6.0,96783.0,3
2020-07-21,20.0,29.6,23.5,80.0,0.0,6.9,3.0,150.0,1.0,0.0,96783.0,2
2020-07-22,19.6,29.2,23.3,80.0,16.4,4.7,3.0,240.0,1.0,7.0,96783.0,2
2020-07-23,19.2,28.8,23.1,74.0,6.910807974816369,5.6,4.0,160.0,3.0,5.0,96783.0,2
2020-07-24,17.6,31.4,23.1,65.0,0.0,5.5,3.0,60.0,2.0,6.0,96783.0,2
2020-07-25,17.6,29.6,22.6,66.0,6.910807974816369,9.2,5.0,60.0,3.0,6.0,96783.0,2
2020-07-26,17.6,29.0,22.2,72.0,6.910807974816369,8.5,5.0,150.0,3.0,6.0,96783.0,2
2020-07-27,17.200000000000003,30.4,22.1,65.0,0.0,6.5,3.0,120.0,2.0,1.0,96783.0,2
2020-07-28,17.200000000000003,30.0,22.7,66.0,0.0,9.7,5.0,150.0,2.0,6.0,96783.0,2
2020-07-29,17.200000000000003,30.2,21.9,68.0,0.0,9.6,6.0,60.0,3.0,6.0,96783.0,2
2020-07-30,17.200000000000003,28.8,21.849999999999994,64.0,6.910807974816369,9.5,5.0,240.0,3.0,1.0,96783.0,2
2020-07-31,17.6,30.0,22.0,66.0,6.910807974816369,9.2,5.0,120.0,2.0,1.0,96783.0,2
2020-08-01,17.200000000000003,30.4,22.1,69.0,6.910807974816369,9.2,3.0,150.0,1.0,6.0,96783.0,2
2020-08-02,19.908837209302327,30.0,23.5,70.0,0.0,9.2,5.0,270.0,2.0,1.0,96783.0,2
2020-08-03,18.7,29.8,24.1,74.0,6.910807974816369,7.5,4.0,260.0,2.0,0.0,96783.0,2
2020-08-04,21.2,28.0,23.8,79.0,0.0,7.3,3.0,120.0,1.0,0.0,96783.0,2
2020-08-05,19.4,29.4,23.3,78.0,14.6,1.4,3.0,70.0,1.0,0.0,96783.0,2
2020-08-06,19.2,30.0,23.9,75.0,6.910807974816369,5.9,3.0,270.0,2.0,6.0,96783.0,2
2020-08-07,20.0,30.8,24.6,76.0,6.910807974816369,8.2,5.0,290.0,2.0,8.0,96783.0,3
2020-08-08,22.2,30.2,25.1,76.0,6.910807974816369,7.1,4.0,270.0,2.0,8.0,96783.0,3
2020-08-09,21.4,30.4,25.0,74.0,0.0,5.0,4.0,250.0,2.0,8.0,96783.0,3
2020-08-10,21.4,31.0,25.0,74.0,0.0,8.2,4.0,270.0,2.0,7.0,96783.0,3
2020-08-11,21.5,29.2,24.1,78.0,6.910807974816369,7.5,3.0,130.0,2.0,6.0,96783.0,2
2020-08-12,20.8,30.8,23.8,83.0,20.0,2.0,3.0,210.0,1.0,1.0,96783.0,2
2020-08-13,20.8,27.8,23.2,87.0,6.910807974816369,2.9,3.0,140.0,1.0,0.0,96783.0,2
2020-08-14,21.0,27.6,23.2,84.0,2.2,3.0,3.0,210.0,1.0,0.0,96783.0,2
2020-08-15,18.5,29.4,22.5,80.0,3.6,1.2,4.0,250.0,2.0,8.0,96783.0,3
2020-08-16,19.2,30.0,23.7,79.0,0.8,6.3,2.0,30.0,2.0,8.0,96783.0,2
2020-08-17,19.8,30.2,24.1,75.0,0.4,6.5,3.0,180.0,2.0,6.0,96783.0,2
2020-08-18,19.8,28.0,23.3,78.0,0.0,7.7,3.0,270.0,1.0,0.0,96783.0,2
2020-08-19,19.8,30.4,24.3,74.0,6.910807974816369,2.5,4.0,260.0,3.0,6.0,96783.0,3
2020-08-20,19.8,30.0,23.5,70.0,0.0,7.6,4.0,30.0,2.0,3.0,96783.0,2
2020-08-21,19.2,30.2,23.4,71.0,0.0,6.9,3.0,340.0,1.0,0.0,96783.0,2
2020-08-22,18.0,30.0,23.7,66.0,0.0,9.4,3.0,120.0,2.0,6.0,96783.0,2
2020-08-23,19.0,32.4,24.7,66.0,6.910807974816369,5.2,4.0,160.0,2.0,8.0,96783.0,3
2020-08-24,20.0,29.2,23.3,74.0,0.0,7.5,4.0,120.0,2.0,3.0,96783.0,2
2020-08-25,19.0,32.0,24.0,61.0,0.0,6.0,4.0,150.0,2.0,6.0,96783.0,0
2020-08-26,20.6,31.0,24.8,59.0,0.0,9.2,5.0,60.0,3.5,1.0,96783.0,0
2020-08-27,18.6,32.0,23.8,63.0,6.910807974816369,9.0,5.0,180.0,3.0,6.0,96783.0,0
2020-08-28,19.0,29.8,23.6,67.0,0.0,8.9,6.0,120.0,3.0,1.0,96783.0,0
2020-08-29,19.0,30.6,24.2,70.0,0.0,8.5,5.0,90.0,2.0,5.0,96783.0,0
2020-08-30,18.8,30.8,23.5,70.0,0.0,7.2,6.0,270.0,2.0,7.0,96783.0,3
2020-08-31,19.0,31.6,23.9,66.0,6.910807974816369,7.1,5.0,150.0,2.0,6.0,96783.0,2
2020-09-01,18.6,31.2,23.9,67.0,0.0,7.8,3.0,90.0,2.0,1.0,96783.0,2
2020-09-02,18.6,28.0,23.2,75.0,0.0,9.2,3.0,90.0,1.0,0.0,96783.0,2
2020-09-03,20.2,28.6,24.6,73.0,6.910807974816369,2.6,5.0,120.0,2.0,1.0,96783.0,2
2020-09-04,21.8,31.2,25.2,72.0,6.910807974816369,3.2,4.0,190.0,2.0,5.0,96783.0,3
2020-09-05,21.8,32.2,25.6,67.0,0.0,7.8,7.0,110.0,3.0,1.0,96783.0,0
2020-09-06,19.8,31.0,24.3,66.0,0.0,8.7,5.0,150.0,1.0,0.0,96783.0,2
2020-09-07,19.0,32.0,24.1,66.0,0.0,7.8,5.0,120.0,2.0,3.0,96783.0,0
2020-09-08,19.3,30.2,23.7,65.0,6.910807974816369,7.9,5.0,140.0,3.0,1.0,96783.0,0
2020-09-09,19.2,30.6,24.9,66.0,0.0,8.0,3.0,120.0,1.0,1.0,96783.0,2
2020-09-10,21.0,30.0,24.6,71.0,0.0,6.0,4.0,150.0,2.0,6.0,96783.0,0
2020-09-11,21.2,31.0,25.1,67.0,0.0,5.8,5.0,60.0,2.0,3.0,96783.0,0
2020-09-12,19.7,31.6,24.3,64.0,6.910807974816369,7.2,5.0,90.0,3.0,1.0,96783.0,0
2020-09-13,19.8,29.0,23.8,70.0,0.0,7.5,2.0,270.0,2.0,8.0,96783.0,2
2020-09-14,19.6,29.8,23.6,76.0,12.5,5.1,3.0,120.0,1.0,0.0,96783.0,2
2020-09-28,19.8,30.8,23.7,72.0,23.4,4.0,8.0,110.0,3.5,1.0,96783.0,3
2020-09-29,20.8,31.2,25.6,62.0,6.910807974816369,7.9,8.0,120.0,3.5,6.0,96783.0,0
2020-09-30,20.2,31.4,24.3,70.0,0.0,8.9,3.0,90.0,2.0,1.0,96783.0,2
2020-10-01,19.908837209302327,30.4,24.8,69.0,0.0,9.0,7.0,30.0,3.0,3.0,96783.0,0
2020-10-02,20.3,31.5,25.2,65.0,6.910807974816369,7.1,5.0,280.0,3.0,1.0,96783.0,0
2020-10-03,22.0,30.2,24.9,75.0,0.2,6.0,4.0,90.0,2.0,6.0,96783.0,0
2020-10-04,21.0,30.6,28.9,59.0,1.0,4.7,5.0,120.0,2.0,6.0,96783.0,0
2020-10-05,21.0,30.0,24.3,69.0,0.0,8.6,8.0,120.0,3.0,1.0,96783.0,0
2020-10-06,19.8,30.2,23.8,73.0,2.6,5.1,5.0,150.0,3.5,6.0,96783.0,3
2020-10-07,19.6,30.0,24.4,72.0,0.0,5.0,5.0,30.0,2.0,6.0,96783.0,2
2020-10-08,20.4,30.0,24.2,70.0,0.0,7.7,3.0,70.0,1.0,0.0,96783.0,2
2020-10-09,21.0,28.6,23.8,80.0,0.0,3.7,5.0,110.0,2.0,8.0,96783.0,3
2020-10-10,20.3,30.2,23.5,80.0,2.4,4.5,5.0,130.0,3.0,6.0,96783.0,3
2020-10-11,20.6,31.0,25.5,66.0,0.0,1.5,5.0,120.0,2.0,3.0,96783.0,0
2020-10-12,21.0,30.2,24.2,69.0,0.0,5.6,4.0,70.0,1.0,1.0,96783.0,2
2020-10-13,21.0,30.0,25.1,71.0,0.0,4.4,5.0,110.0,2.0,0.0,96783.0,0
2020-10-14,20.0,32.0,24.9,70.0,6.910807974816369,4.9,5.0,160.0,3.0,6.0,96783.0,3
2020-10-15,20.0,29.6,25.0,70.0,0.0,7.2,4.0,240.0,2.0,7.0,96783.0,3
2020-10-16,21.6,30.6,23.8,76.0,6.910807974816369,6.0,4.0,150.0,2.0,0.0,96783.0,2
2020-10-17,20.4,28.6,23.2,81.0,25.861510791366904,5.1,5.0,160.0,2.0,1.0,96783.0,2
2020-10-18,20.9,29.0,23.5,82.0,6.910807974816369,3.2,8.0,170.0,2.0,6.0,96783.0,3
2020-10-19,20.0,27.8,22.8,84.0,25.861510791366904,4.8,3.0,270.0,1.0,0.0,96783.0,2
2020-10-20,19.8,27.6,21.849999999999994,94.0,3.1,1.2,3.0,290.0,1.0,8.0,96783.0,2
2020-10-21,20.4,29.0,23.3,88.0,25.861510791366904,3.5,3.0,240.0,1.0,0.0,96783.0,2
2020-10-22,20.4,27.8,22.2,92.0,11.0,1.6,5.0,320.0,2.0,2.0,96783.0,2
2020-10-23,20.6,28.2,23.0,88.0,25.0,4.0,2.0,120.0,1.0,0.0,96783.0,2
2020-10-24,19.6,29.821964782205747,22.6,87.0,6.8,2.9,4.0,280.0,1.0,0.0,96783.0,2
2020-10-25,19.8,27.2,21.849999999999994,94.0,25.861510791366904,5.2,3.0,210.0,1.0,0.0,96783.0,2
2020-10-26,20.0,29.5,22.9,84.0,25.861510791366904,3.6,4.0,350.0,2.0,6.0,96783.0,3
2020-10-27,20.2,27.2,22.5,88.0,9.5,3.5,2.0,270.0,1.0,0.0,96783.0,2
2020-10-28,19.0,28.8,23.5,83.0,25.7,2.1,4.0,270.0,1.0,0.0,96783.0,2
2020-10-29,19.4,28.8,23.0,84.0,10.4,5.9,4.0,120.0,1.0,0.0,96783.0,2
2020-10-30,19.8,27.4,23.0,81.0,4.0,4.1,3.0,150.0,2.0,1.0,96783.0,2
2020-10-31,20.4,29.8,23.0,85.0,4.4,1.9,5.0,240.0,1.0,6.0,96783.0,2
2020-11-01,19.8,30.0,24.2,81.0,19.0,5.7,6.0,280.0,2.0,8.0,96783.0,3
2020-11-02,19.6,30.0,24.4,75.0,6.910807974816369,8.3,5.0,150.0,2.0,0.0,96783.0,2
2020-11-03,19.5,31.0,24.3,69.0,6.910807974816369,2.1,5.0,320.0,3.0,4.0,96783.0,3
2020-11-04,20.2,29.6,24.8,78.0,0.0,7.7,3.0,240.0,2.0,8.0,96783.0,3
2020-11-05,22.2,27.8,24.0,81.0,0.2,4.5,4.0,280.0,1.0,8.0,96783.0,3
2020-11-06,20.8,31.6,24.9,64.0,0.8,1.8,6.0,90.0,2.0,1.0,96783.0,0
2020-11-07,20.8,31.0,24.4,74.0,6.910807974816369,8.8,5.0,130.0,3.5,6.0,96783.0,3
2020-11-08,20.2,27.2,22.4,77.0,6.910807974816369,3.6,3.0,30.0,1.0,0.0,96783.0,2
2020-11-09,19.0,29.8,22.8,78.0,6.910807974816369,0.8,3.0,270.0,1.0,0.0,96783.0,2
2020-11-10,19.4,30.4,23.8,78.0,21.5,4.8,5.0,120.0,3.0,1.0,96783.0,3
2020-11-11,20.0,32.2,24.8,74.0,9.0,5.8,5.0,110.0,3.0,5.0,96783.0,3
2020-11-12,20.6,30.8,24.9,77.0,7.6,8.0,2.0,130.0,1.0,0.0,96783.0,1
2020-11-13,20.2,30.6,24.3,78.0,0.0,5.7,2.0,150.0,1.0,0.0,96783.0,2
2020-11-14,20.6,31.0,24.6,77.0,8.5,4.9,4.0,100.0,2.0,8.0,96783.0,3
2020-11-15,21.0,30.8,24.6,76.0,1.2,6.4,6.0,90.0,3.0,1.0,96783.0,0
2020-11-16,20.6,30.8,24.5,76.0,0.0,5.3,5.0,140.0,2.0,1.0,96783.0,2
2020-11-17,21.4,32.4,26.1,67.0,6.910807974816369,4.1,4.0,160.0,2.0,6.0,96783.0,3
2020-11-18,22.4,30.4,25.6,72.0,0.0,8.7,5.0,120.0,1.0,0.0,96783.0,0
2020-11-19,20.8,31.4,24.5,76.0,6.910807974816369,2.3,3.0,140.0,2.0,0.0,96783.0,1
2020-11-20,21.4,31.4,24.0,81.0,3.2,4.2,4.0,200.0,2.0,6.0,96783.0,3
2020-11-21,21.1,27.4,22.4,93.0,15.4,3.5,4.0,20.0,1.0,0.0,96783.0,2
2020-11-22,19.6,29.0,22.5,87.0,25.861510791366904,2.1,3.0,250.0,1.0,6.0,96783.0,2
2020-11-23,19.8,28.6,22.9,86.0,5.6,5.0,5.0,270.0,2.0,0.0,96783.0,2
2020-11-24,20.4,28.9,23.3,82.0,2.9,3.3,5.0,100.0,1.0,0.0,96783.0,2
2020-11-25,19.8,30.8,23.0,83.0,7.0,3.5,5.0,180.0,2.0,0.0,96783.0,2
2020-11-26,18.0,30.2,23.2,71.0,25.861510791366904,5.8,4.0,270.0,2.0,4.0,96783.0,2
2020-11-27,18.4,31.6,25.0,66.0,1.0,7.1,3.0,150.0,1.0,0.0,96783.0,2
2020-11-28,21.2,26.6,23.2,88.0,1.0,5.2,2.0,300.0,0.0,0.0,96783.0,2
2020-11-29,20.8,28.4,23.5,75.0,10.2,0.5,5.0,250.0,1.0,0.0,96783.0,2
2020-11-30,21.0,28.6,23.2,83.0,0.6,0.6,6.0,270.0,2.0,8.0,96783.0,3
2020-12-01,21.2,30.2,24.1,82.0,18.2,0.5,5.0,270.0,2.0,8.0,96783.0,3
2020-12-02,21.0,31.0,24.8,76.0,3.1,5.5,4.0,260.0,2.0,8.0,96783.0,3
2020-12-03,21.0,29.2,24.7,76.0,4.0,7.7,5.0,240.0,2.0,4.0,96783.0,3
2020-12-04,21.2,29.8,24.5,79.0,0.6,3.9,4.0,210.0,2.0,4.0,96783.0,3
2020-12-05,21.6,27.2,23.5,77.0,0.3,6.0,7.0,320.0,3.5,4.0,96783.0,3
2020-12-06,21.2,26.199999999999992,22.0,87.0,0.7,1.5,5.0,320.0,2.0,4.0,96783.0,2
2020-12-07,20.2,27.2,22.9,80.0,11.2,0.0,4.0,270.0,2.0,8.0,96783.0,2
2020-12-08,20.0,28.8,23.5,73.0,6.910807974816369,1.6,9.0,240.0,3.5,7.0,96783.0,3
2020-12-09,20.0,26.8,23.4,78.0,2.5,7.7,5.0,290.0,3.0,8.0,96783.0,3
2020-12-10,21.2,29.2,23.7,78.0,0.4,3.0,5.0,290.0,3.0,8.0,96783.0,3
2020-12-11,20.8,28.2,23.5,78.0,0.4,4.6,7.0,350.0,3.0,8.0,96783.0,3
2020-12-12,21.0,29.2,24.3,77.0,14.8,3.5,6.0,290.0,2.0,8.0,96783.0,3
2020-12-13,21.6,28.0,23.4,80.0,2.6,4.2,5.0,330.0,2.0,8.0,96783.0,3
2020-12-14,21.2,29.0,24.1,81.0,0.5,0.8,6.0,300.0,3.0,8.0,96783.0,3
2020-12-15,19.908837209302327,29.8,24.3,74.0,0.6,2.4,6.0,300.0,3.5,8.0,96783.0,3
2020-12-16,21.2,30.4,24.2,79.0,1.2,3.1,4.0,320.0,2.0,8.0,96783.0,3
2020-12-17,21.6,29.0,23.8,77.0,0.6,5.4,4.0,330.0,2.0,8.0,96783.0,3
2020-12-18,21.5,26.8,22.6,83.0,10.8,3.1,5.0,330.0,3.0,8.0,96783.0,3
2020-12-19,20.7,30.8,24.6,67.0,3.8,0.6,4.0,200.0,2.0,8.0,96783.0,3
2020-12-20,20.0,30.0,24.3,73.0,0.0,7.3,8.0,300.0,3.0,4.0,96783.0,3
2020-12-21,20.6,27.2,24.0,72.0,0.0,4.6,5.0,270.0,2.0,8.0,96783.0,3
2020-12-22,20.0,29.4,24.5,73.0,1.4,2.1,4.0,330.0,2.0,4.0,96783.0,3
2020-12-23,20.4,30.0,23.3,79.0,2.0,6.6,5.0,330.0,2.0,4.0,96783.0,3
2020-12-24,19.908837209302327,29.2,22.6,86.0,25.861510791366904,5.6,2.0,170.0,1.0,0.0,96783.0,2
2020-12-25,19.6,29.5,23.3,80.0,25.861510791366904,5.2,6.0,330.0,3.0,8.0,96783.0,3
2020-12-26,19.8,30.4,24.0,76.0,5.4,3.1,5.0,300.0,2.0,4.0,96783.0,3
2020-12-27,21.0,30.4,24.1,78.0,0.8,3.9,6.0,270.0,2.0,4.0,96783.0,3
2020-12-28,19.908837209302327,30.0,24.7,72.0,0.8,8.3,7.0,60.0,3.0,3.0,96783.0,0
2020-12-29,22.4,28.0,24.4,76.0,6.910807974816369,4.2,7.0,300.0,2.0,8.0,96783.0,3
2020-12-30,21.8,27.4,22.7,76.0,0.9,2.6,5.0,260.0,3.0,4.0,96783.0,3
2020-12-31,21.0,28.8,23.8,74.0,7.6,0.2,5.0,360.0,3.0,4.0,96783.0,3
2018-01-01,23.0,32.8,28.1,81.0,25.861510791366904,6.4,2.0,260.0,1.0,2.0,96791.0,1
2018-01-02,24.0,33.8,26.9,83.0,0.0,2.2,4.0,190.0,1.0,2.0,96791.0,1
2018-01-03,24.0,32.8,27.2,85.0,23.9,5.0,2.0,250.0,1.0,2.0,96791.0,1
2018-01-04,24.0,32.2,25.7,94.0,7.563485477178424,5.1,2.0,190.0,0.0,2.0,96791.0,1
2018-01-05,24.0,32.6,26.7,88.0,23.0,1.6,3.0,280.0,1.0,2.0,96791.0,1
2018-01-06,24.0,31.4,26.4,87.0,21.4,4.5,3.0,160.0,1.0,2.0,96791.0,1
2018-01-07,24.0,30.4,26.8,86.0,7.563485477178424,1.2,2.0,290.0,0.0,2.0,96791.0,1
2018-01-08,24.0,33.2,28.2,83.0,0.5,0.2,4.0,290.0,1.0,2.0,96791.0,1
